ID Code,Previous ID Code,Year,Observer,State,County,Latitude,Longitude,Date,Time,Duration,GWWA,BWWA,BRWA,LAWA,COMMENTS
TN09Miller68.SE.3,,2011,Melinda Welton,TN,Scott,36.51038,-84.33229,5/23/11,10:56,,0,0,0,0,"25% NH forest, post-SMACRA mine site. Looks like good habitat. Wind blowing when survey done. Only access is from Lick Fork Rd. Go through blue gate and up the hill"
TN11Welton68.SE.4,TN09Miller68.SE.4,2011,Melinda Welton,TN,Scott,36.56136,-84.44601,5/23/11,8:24,,0,1,0,0,"50% hayfield, 5% NH, 45% wet SHF, this site is only 350 from the original point. BWWA carrying food, silent until 2M when sang BWWA Type 1 song"
TN09Miller68.SE.5,,2011,Melinda Welton,TN,Scott,36.50679,-84.35137,5/23/11,10:20,,1,0,0,0,25% NH forest; post-SMACRA mine site. GWWA was singing Type 1 song when I arrived; sang Type II at 7TII; Sang Type 1 song at 1M. Only access is from Lick Fork Rd. Take road to the left of the blue gate of pt163
VA11Welton19.SW.1,VA10Welton19.SW.1,2011,Melinda Welton,VA,Lee,36.69574,-83.09518,6/13/11,6:19,,0,0,0,0,Edge of pasture under utility lines
VA11Welton19.SW.2,VA10Welton19.SW.2,2011,Melinda Welton,VA,Lee,36.62323,-83.15010,6/13/11,6:59,,0,0,0,0,Steep hillside. The UT-U is narrow but sprayed to keep vegetation low
VA11Welton19.SW.3,VA10Welton19.SW.3,2011,Melinda Welton,VA,Lee,36.61434,-83.15606,6/13/11,7:25,,0,0,0,0,2 horses use this area for pasture. 
VA11Welton19.SW.4,VA10Welton19.SW.4,2011,Melinda Welton,VA,Lee,36.65968,-83.20872,6/13/11,9:20,,0,0,0,0,"This area is near the runway of the airport and is intentionally kept in early successional habitat. Originally pine barrens. 10% upland, 15% exposed gravel for runway"
VA10Welton19.SW.5,,2011,Melinda Welton,VA,Lee,36.60991,-83.26073,6/13/11,8:05,,0,0,0,0,Originally pine barrens 
VA02Spiegel3,,2011,Carol Croy,VA,Giles,37.20107,-80.33317,6/15/11,6:45,,3,0,1,0,This site has had a stable G population since the 1970s. Maintained by light grazing.
VA09Croy41.NW.2,,2011,Carol Croy,VA,Giles,37.20140,-80.28320,6/15/11,8:45,,0,0,0,0,
VA00Spiegel2,,2011,Carol Croy,VA,Giles,37.21220,-80.28120,6/15/11,8:15,,1,0,0,0,
VA00Spiegel3,,2011,Carol Croy,VA,Giles,37.19528,-80.34574,6/15/11,7:30,,2,0,0,0,Has had a stable G population for 16 years.
VA00Spiegel4,,2011,Carol Croy,VA,Giles,37.20539,-80.32406,6/15/11,6:15,,0,0,0,0,
VA09Spahr65.NE.1,,2011,John Spahr,VA,Highland,38.44152,-79.42223,6/16/11,7:35,,0,0,0,0,Note that observer recorded other species throughout all time bands; it is not clear whether the numerical values reported per species per time band (ex. F2) refer to the tot number of individuals heard or are used to distinguish between individuals (it appears the former based on per species totals)
VA09Spahr65.NE.2,,2011,John Spahr and Steve Raunels,VA,Highland,38.47667,-79.58247,6/19/11,8:48,,1,0,0,0,"GWWA was heard only twice ~200 yds S of survey point. Perhaps its territory was sufficiently far waway that it did not elect to approach closer.  We never saw the bird but the 3-note song was distinctive. Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA09Spahr65.NE.3,,2011,John Spahr,VA,Highland,38.27753,-79.48173,6/16/11,8:36,,0,0,0,0,Note that observer recorded other species throughout all time bands; it is not clear whether the numerical values reported per species per time band (ex. F2) refer to the tot number of individuals heard or are used to distinguish between individuals
VA09Spahr65.NE.4,,2011,John Spahr,VA,Highland,38.27222,-79.48833,6/16/11,8:59,,2,0,0,0,Note that observer recorded other species throughout all time bands; it is not clear whether the numerical values reported per species per time band (ex. F2) refer to the tot number of individuals heard or are used to distinguish between individuals
VA09Spahr65.NE.5,,2011,John Spahr and Steve Raunels,VA,Highland,38.47626,-79.57726,6/19/11,8:29,,0,0,0,0,"Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA10Harding65.NW.1,,2011,John Spahr and Steve Raunels,VA,Highland,38.41350,-79.62830,6/17/11,9:45,,0,0,0,0,"Could not get an earlier start due to rain at dawn; the rain stopped at ~ 7:00 a.m. Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA10Harding65.NW.2,,2011,John Spahr and Steve Raunels,VA,Highland,38.31162,-79.62770,6/17/11,9:07,,0,0,0,0,"Could not get an earlier start due to rain at dawn; the rain stopped at ~ 7:00 a.m. Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA10Harding65.NW.3,,2011,John Spahr and Steve Raunels,VA,Highland,38.27592,-79.62429,6/17/11,7:43,,0,0,0,0,"Could not get an earlier start due to rain at dawn; the rain stopped at ~ 7:00 a.m. Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA10Harding65.NW.4,,2011,John Spahr and Steve Raunels,VA,Highland,38.27140,-79.62730,6/17/11,8:07,,0,0,0,0,"Could not get an earlier start due to rain at dawn; the rain stopped at ~ 7:00 a.m. Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA10Harding65.NW.5,,2011,John Spahr and Steve Raunels,VA,Highland,38.25740,-79.63814,6/17/11,8:29,,0,0,0,0,"Could not get an earlier start due to rain at dawn; the rain stopped at ~ 7:00 a.m. Note that observer recorded other species through all time bands and did not indicate separate individuals on the data sheet, so that totals reported in this spreadsheet for other species may reflect individuals detected throughout the entire survey period"
VA99Smith1,,2011,Carol Croy,VA,Bath,38.09900,-79.42910,6/5/11,7:45,,5,1,0,0,"Being actively managed for G using fire and mechanical. Dense territories. 1 CEWR also here, along Jackson River, singing in large tulip poplars and sycamores in otherwise open country. BWWA singing GWWA song"
VA99Smith2,,2011,Carol Croy,VA,Bath,38.08483,-79.80883,6/5/11,0:00,,0,0,0,0,
VA09Spahr65.SW.3,,2011,Marek Smith,VA,Bath,38.17389,-79.64833,6/10/11,7:05,,0,0,0,0,Habitat still appears suitable
VA09Spahr65.SW.4,,2011,Marek Smith,VA,Highland,38.24807,-79.75007,6/10/11,8:35,,0,0,0,0,Marginal habitat
VA09Spahr65.SW.5,,2011,Marek Smith,VA,Bath,38.20619,-79.79436,6/10/11,9:40,,0,0,0,0,Habitat still appears suitable
WV01McClainTallman37.6,,2011,Kyle Aldinger,WV,Randolph,38.98603,-79.83471,5/26/11,6:50,,1,0,0,0,
WV09Mitchell37.SW.2,,2011,Kyle Aldinger,WV,Randolph,38.91622,-79.87437,5/26/11,7:33,,0,0,0,0,
WV01McClainTallman37.8,,2011,Kyle Aldinger,WV,Barbour,38.96733,-80.01699,5/26/11,6:06,,0,0,0,0,
WV01McClainTallman37.9,,2011,Jerry Kreiser,WV,Barbour,38.96556,-80.01327,5/26/11,6:02,,0,0,0,0,
WVTallman.37.SW.5,,2011,Jerry Kreiser,WV,Randolph,38.96145,-79.84383,5/26/11,6:45,,0,0,0,0,
WV09Tallman.46.SE.1,,2011,Kyle Aldinger,WV,Pocahontas,38.39649,-80.12659,5/27/11,8:37,,0,0,0,0,
WV09Tallman.46.SE.2,,2011,Kyle Aldinger,WV,Pocahontas,38.35579,-80.08628,5/27/11,10:00,,1,0,0,0,"No visual during the count, but this bird was banded in 2010 on one of our intensive study sites."
WV00McClainTallman46.3,,2011,Kyle Aldinger,WV,Pocahontas,38.36381,-80.09852,5/27/11,8:03,,2,0,0,0,Banded GWWA observed during count; blood and feathers taken from this individual in 2010.
WV09Tallman.46.SE.4,,2011,Kyle Aldinger,WV,Pocahontas,38.41714,-80.06224,5/27/11,9:25,,0,0,0,0,
WV09Tallman.46.SE.5,,2011,Kyle Aldinger,WV,Randolph,38.54705,-80.08652,5/26/11,10:22,,0,0,0,0,
WV03Tallman3,,2011,Kyle Aldinger,WV,Randolph,38.64522,-79.99619,5/26/11,9:10,,0,0,0,0,
WV03Tallman4,,2011,Kyle Aldinger,WV,Randolph,38.76722,-79.92896,5/26/11,8:25,,0,0,0,0,
WV09Tallman.47.NW.3,,2011,Kyle Aldinger,WV,Randolph,38.60875,-80.03881,5/26/11,9:52,,0,0,0,0,
WV09Tallman.47.NW.4,,2011,Jerry Kreiser,WV,Randolph,38.61053,-80.03481,5/26/11,9:51,,0,0,0,0,
WV09Tallman.47.NW.5,,2011,Jerry Kreiser,WV,Randolph,38.65809,-79.97752,5/26/11,9:04,,0,0,0,0,"There is some suitable habitat here, but it is not exactly the type of place that I would go looking for GWWA"
WV10Aldinger.55.NE.1,,2011,Jerry Kreiser,WV,Pocahontas,38.29066,-80.10042,5/27/11,7:20,,2,0,0,0,"Definitely both GWWA, one was banded on an adjacent site in 2009"
WV10Aldinger.55.NE.2,,2011,Kyle Aldinger,WV,Pocahontas,38.27105,-80.12701,5/27/11,6:43,,2,0,0,0,
WV10Kreiser.55.NE.3,,2011,Jerry Kreiser,WV,Pocahontas,38.31583,-80.08449,5/27/11,9:56,,1,0,0,0,"Definitely a GWWA, seen regularly on our intensive study site"
WV10Pratt.55.NE.4,,2011,Jerry Kreiser,WV,Pocahontas,38.31296,-80.08245,5/27/11,6:34,,1,0,0,0,
WV10Pratt.55.NE.5,,2011,Jerry Kreiser,WV,Pocahontas,38.31405,-80.09388,5/27/11,8:57,,2,0,0,0,Definitely both GWWA
KY10Freidhof73.NW.1,,2012,Scott Freidhof,KY,Pike,37.28199,-82.51876,5/25/12,6:43,,0,2,0,0,
KY10Freidhof73.NW.2,,2012,Scott Freidhof,KY,Pike,37.27595,-82.51456,5/25/12,7:18,,0,2,0,0,
KY10Freidhof73.NW.3,,2012,Scott Freidhof,KY,Pike,37.27978,-82.50996,5/25/12,7:43,,0,2,0,0,saw a bear
KY09Freidhof73.NW.4,,2012,Scott Freidhof,KY,Pike,37.27964,-82.49366,5/25/12,8:33,,0,0,0,0,Heard BWWA after survey ended
KY03Patton73.20,,2012,Scott Freidhof,KY,Pike,37.28399,-82.50050,5/25/12,8:09,,0,1,0,0,
KY03Patton87.15,,2012,Danna Baxley,KY,Bell,36.84192,-83.60308,5/16/12,9:28,,0,0,0,0,
KY12Baxley87.NE.2,KY11Baxley87.NE.2,2012,Danna Baxley,KY,Bell,36.84441,-83.57883,5/16/12,7:19,,0,0,0,0,
KY12Baxley87.NE.3,KY11Baxley87.NE.3,2012,Danna Baxley,KY,Bell,36.84090,-83.57896,5/16/12,7:50,,0,1,0,0,
KY12Baxley87.NE.4,KY03Patton87.12,2012,Danna Baxley,KY,Bell,36.83595,-83.58723,5/16/12,8:15,,0,1,0,0,
KY12Baxley87.NE.5,KY03Patton87.11,2012,Danna Baxley,KY,Bell,36.84657,-83.58723,5/16/12,8:56,,0,0,0,0,
KY11Patton87.SW.1,,2012,Laura Patton,KY,Bell,36.64450,-83.80860,5/25/12,7:25,,0,0,0,0,GWWA heard upon arrival but not during count
KY11Patton87.SW.2,,2012,Laura Patton,KY,Bell,36.65456,-83.82686,5/25/12,7:52,,0,0,0,0,
KY11Patton87.SW.3,,2012,Laura Patton,KY,Bell,36.66131,-83.81486,5/25/12,8:31,,2,0,0,0,2nd male GWWA seen when returned at 10am to confirm CORA sighting.
KY11Patton87.SW.4,,2012,Laura Patton,KY,Bell,36.66481,-83.81019,5/25/12,9:02,,0,0,0,0,
KY11Patton87.SW.5,,2012,Laura Patton,KY,Bell,36.66411,-83.80540,5/25/12,9:33,,0,0,0,0,
KY09Vorisek88.inset.1,,2012,Shawchyi Vorisek,KY,Harlan,36.90164,-82.92278,5/17/12,8:15,,1,0,0,0,GWWA was singing really low and not coming in to check out playback.
KY09Vorisek88.inset.2,,2012,Shawchyi Vorisek,KY,Harlan,36.90091,-82.91830,5/17/12,8:46,,1,0,0,0,"GWWA sang after survey, was not responding to playback."
KY09Vorisek88.inset.3,,2012,Shawchyi Vorisek,KY,Harlan,36.90660,-82.91651,5/17/12,9:14,,3,0,0,0,Birds still not responding to playback.
KY09Vorisek88.inset.4,,2012,Shawchyi Vorisek,KY,Harlan,36.90814,-82.90995,5/17/12,9:39,,1,0,0,0,
KY09Vorisek88.inset.5,,2012,Shawchyi Vorisek,KY,Harlan,36.90496,-82.90731,5/17/12,10:00,,1,0,0,0,
KY09Hartman.88.NW.1,,2012,Wes Hodges,KY,Bell,36.88986,-83.50142,6/8/12,7:50,,0,0,0,0,
KY09Hartman.88.NW.2,,2012,Wes Hodges,KY,Harlan,36.88128,-83.47839,6/8/12,7:20,,0,2,0,0,
KY10Hodges.88.NW.3,,2012,Wes Hodges,KY,Bell,36.89400,-83.55800,6/8/12,8:47,,0,1,0,0,
KY10Hodges.88.NW.4,,2012,Wes Hodges,KY,Bell,36.91052,-83.55733,6/8/12,9:30,,0,3,0,0,
KY08Hartman.88.NW.5,,2012,Wes Hodges,KY,Bell,36.89531,-83.55075,6/8/12,8:15,,1,1,0,0,
NC10Smalling13.SE.6,,2012,Curtis Smalling,NC,Ashe,36.37171,-81.67895,5/22/12,8:30,,0,0,0,0,
NC01Smalling13.2,,2012,Curtis Smalling,NC,Watauga,36.32050,-81.70895,5/27/12,8:13,,2,0,0,0,
NC10Smalling13.SE.3,,2012,Curtis Smalling,NC,Ashe,36.27789,-81.53726,6/7/12,6:44,,0,1,0,0,
NC10Smalling13.SE.4,,2012,Curtis Smalling,NC,Watauga,36.34417,-81.65586,5/20/12,8:00,,1,0,0,0,
NC01Smalling13.4,,2012,Curtis Smalling,NC,Watauga,36.34100,-81.69610,5/22/12,8:10,,2,0,0,0,BANDED MALE W/AL;W/Y
NC10Smalling13SW.01,,2012,Curtis Smalling,NC,Watauga,36.27955,-81.80322,5/31/12,7:29,,1,0,0,0,
NC02Smalling13.06,,2012,Curtis Smalling,NC,Watauga,36.31410,-81.75344,5/23/12,6:50,,2,0,0,0,
NC01Smalling13.7,,2012,Curtis Smalling,NC,Watauga,36.32985,-81.71708,5/27/12,7:50,,0,0,0,0,this was a known territory and study site with multiple males in earshot but no takers on survey day.
NC10Smalling13SW.4,,2012,Curtis Smalling,NC,Watauga,36.27077,-81.77736,5/23/12,7:19,,0,0,0,0,
NC10Smalling13SW.5,,2012,Curtis Smalling,NC,Watauga,36.27723,-81.82241,5/31/12,7:01,,1,0,0,0,
NC01Smalling28.1,,2012,Sue Cameron,NC,Graham,35.37926,-83.71054,5/16/12,6:33,,0,0,0,0,"Other birds: INBU, REVI, WOTH, SOSP, ETTI, NOCA, EATO, BTBW, CACH, NOPA, AMCR, PIWO, BAWW, CEDW, MODO, AMGO, CARW"
NC01Smalling28.2,,2012,Sue Cameron,NC,Graham,35.39357,-83.72079,5/16/12,7:00,,0,0,0,0,"Other birds: ETTI, ACFL, INBU, REVI, SWWA, SOSP, SCTA, NOCA, GRCA, COGR, RTHU, BEKI, NOPA"
NC09Smalling28.SE.3,,2012,Sue Cameron,NC,Graham,35.41137,-83.82196,5/16/12,7:43,,0,0,0,0,"Other birds: BLJA, NOPA, BGGN, AMGO, HOWA, BTNW, NOCA, CARW, INBU, REVI, AMCR, MODO, CACH, ACFL, ETTI, RTHU, KEWA, EAPH"
NC09Smalling28.SE.4,,2012,Sue Cameron,NC,Graham,35.37952,-83.87316,5/16/12,9:04,,0,0,0,0,"Other birds: NOFL, NOPA, INBU, REVI, BGGN, YTWA, OVEN, YBCH, EATO, FISP, BAWW, CACH"
NC01Smalling28.5,,2012,Sue Cameron,NC,Graham,35.41600,-83.86830,5/16/12,8:22,,0,0,0,0,"Other birds: WEVI, KEWA, INBU, EAPH, CACH, AMCR, BHVI, AMGO, YBCH, BLJA, PIWO, PRWA, COGR, NOFL, RTHU, YTWA, BHVI, BGGN, WEWA, NOCA, CARW"
NC10Smalling29.SW.2,,2012,Curtis Smalling,NC,Graham,35.40359,-83.58726,5/17/12,6:45,,0,0,0,0,
NC10Smalling29.SW.3,,2012,Curtis Smalling,NC,Graham,35.39361,-83.59431,5/17/12,7:26,,0,0,0,0,
NC10Smalling29.SW.4,,2012,Curtis Smalling,NC,Graham,35.40966,-83.69079,5/17/12,8:00,,0,0,0,0,
NC10Smalling29.SW.5,,2012,Curtis Smalling,NC,Graham,35.39392,-83.62324,5/17/12,8:42,,0,0,0,0,
NC02Farrell30.01,,2012,Chris Kelly and Lori Williams,NC,Haywood,35.72150,-82.94685,5/10/12,7:09,,2,0,0,0,
NC02Farrell30.02,,2012,Chris Kelly and Lori Williams,NC,Haywood,35.71906,-82.94446,5/10/12,7:37,,1,0,0,0,
NC02Farrell30.04,,2012,Chris Kelly and Lori Williams,NC,Haywood,35.73936,-82.93307,5/10/12,8:21,,2,0,0,0,
NC10Weeks30.SE.4,,2012,Chris Kelly and Lori Williams,NC,Haywood,35.79426,-82.96085,5/12/12,9:18,,2,0,0,0,
NC11Kelly30.SE.5,,2012,Chris Kelly and Lori Williams,NC,Haywood,35.76269,-82.98407,5/10/12,10:15,,0,0,0,0,
NC09Smalling31.NE.1,,2012,Curtis Smalling,NC,Madison,35.91553,-82.54722,5/24/12,7:10,,0,0,0,0,
NC12Smalling31.NE.2,NC02Smalling31.12,2012,Curtis Smalling,NC,Yancey,35.92815,-82.55398,5/24/12,9:15,,0,0,0,0,new point next to I26
NC12Smalling31.NE.3,NC02Smalling31.13,2012,Curtis Smalling,NC,Yancey,35.93781,-82.55801,5/24/12,8:49,,1,0,0,0,new point next to I26
NC12Smalling31.NE.4,NC02Smalling31.14,2012,Curtis Smalling,NC,Yancey,35.95552,-82.56012,5/24/12,8:09,,0,0,0,0,new point next to I26
NC10Smalling31.NE.5,,2012,Curtis Smalling,NC,Madison,35.92960,-82.53336,5/24/12,7:35,,0,0,0,0,
NC10Smalling32.NE.1,,2012,Alex Bentz,NC,Mitchell,36.10114,-82.04461,5/30/12,7:20,,1,0,0,0,
NC09Smalling32.NE.2,,2012,Curtis Smalling,NC,Mitchell,36.07985,-82.09454,5/25/12,9:20,,0,0,0,0,
NC10Smalling32.NE.3,,2012,Curtis Smalling,NC,Mitchell,36.09924,-82.01010,5/25/12,9:56,,0,0,0,0,
NC11Smalling32.NE.4,,2012,Alex Bentz,NC,Mitchell,36.10498,-82.04584,5/30/12,8:10,,1,0,0,0,
NC01Smalling32.15,,2012,Alex Bentz,NC,Mitchell,36.11267,-82.04848,5/30/12,8:45,,1,0,0,0,
NC09Kelly50.NE.1,,2012,Sue Cameron,NC,Graham,35.37550,-83.71152,5/15/12,7:50,,0,0,0,0,"Other birds: EATO, BAWW, REVI, CARW, INBU, CSWA, WOTH, AMCR, WEWA, OVEN, NOCA, VEER, HOWA"
NC09Kelly50.NE.2,,2012,Sue Cameron,NC,Graham,35.35830,-83.71773,5/15/12,8:15,,1,0,0,0,"Other birds: EATO, RBWO, OVEN, NOPA, INBU, HOWA, NOCA, REVI, BAWW, AMRO, BTBW, AMRE, MODO, SCTA, NOFL, CACH, RBGR, PRWA, ETTI, WOTH"
NC01Smalling50.13,,2012,Sue Cameron,NC,Graham,35.27285,-83.69547,5/15/12,10:12,,1,0,0,0,"Other birds: BGGN, EATO, INBU, NOPA, AMCR, WEVI, BAWW, YBCH, ETTI, REVI"
NC09Kelly50.NE.4,,2012,Sue Cameron,NC,Graham,35.36303,-83.71981,5/15/12,8:50,,0,0,0,0,"Habitat has still not recovered from 2011 herbicide. Other birds: OVEN, BAWW, AMCR, WOTH, INBU, HOWA, REVI, PIWO, CSWA, BLJA, ETTI, GRCA, RTHU"
NC09Kelly50.NE.5,,2012,Sue Cameron,NC,Graham,35.36769,-83.71939,5/15/12,9:18,,0,0,0,0,"Other birds: BLJA, RBGR, INBU, CARW, AMGO, MODO, AMRO, CSWA, CACH, AMGO, COYE, RWBL, COGR, RTHU, NOFL, NOCA, BAWW, EATO, SOSP, WOTH, HOWA, YTVI, KEWA, ETTI"
NC09Kelly50.NW.1,,2012,Sue Cameron,NC,Graham,35.33638,-83.92086,5/10/12,6:51,,0,0,0,0,"Other birds: INBU, HOWA, BTNW, SCTA, BAWW, WEWA, RTHU, CACH, AMRO, EATO, BLJA, ABWO, REVI, AMRE, ETTI, OVEN"
NC09Kelly50.NW.2,,2012,Sue Cameron,NC,Graham,35.32912,-83.93412,5/10/12,7:15,,1,0,0,0,"Other birds: ETTI, AMRO, INBU, CSWA, BAWW, EATO, OVEN REVI, SCTA, RTHA, HAWO, AMRE, PIWO"
NC09Kelly50.NW.3,,2012,Sue Cameron,NC,Graham,35.32956,-83.94605,5/10/12,7:53,,1,0,0,0,"Other birds: CSWA, REVI, INBU, EATO, BAWW, BTNW, NOCA, WOTH"
NC09Kelly50.NW.4,,2012,Sue Cameron,NC,Graham,35.31721,-83.96752,5/10/12,8:20,,0,0,0,0,"Other birds: INBU, REVI, BTBW, SOSP, AMRE, CSWA, EATO, CAWA, OVEN, BHVI"
NC11Cameron50.NW.5,,2012,Sue Cameron,NC,Graham,35.32949,-83.93947,5/10/12,10:02,,1,0,0,0,"New point as of 2011 to replace old point #5, exactly half way (0.4mi) between Shute Cove and Obadiah Gap overlooks. Other birds: REVI, BTNW, INBU, AMCR, BAWW, CSWA, EATO, WOTH, ETTI"
NC09Smalling51SW.1,,2012,Curtis Smalling,NC,Macon,35.12479,-83.53954,5/18/12,6:20,,1,0,0,0,
NC09Smalling51SW.2,,2012,Curtis Smalling,NC,Macon,35.12103,-83.54633,5/18/12,6:48,,1,0,0,0,
NC09Smalling51.SW.3,,2012,Curtis Smalling,NC,Macon,35.09856,-83.55567,5/18/12,8:40,,1,0,0,0,"intersting response to type II song ""whee whee whee like a wren"
NC09Smalling51.SW.4,,2012,Curtis Smalling,NC,Macon,35.10586,-83.55447,5/18/12,7:50,,1,0,0,0,SINGING TYPICAL bwwa SONG THROUGHOUT
NC10Smalling51.SW.5,,2012,Curtis Smalling,NC,Macon,35.08770,-83.57156,5/18/12,7:25,,1,0,0,0,
NJ01Miranda19.16,,2012,Petzinger,NJ,Sussex,41.32703,-74.64598,6/5/12,5:55,,0,1,0,0,praw & fisp after
NJ02Miranda19.16,,2012,Petzinger,NJ,Sussex,41.31290,-74.67788,6/5/12,7:12,,0,0,0,0,veer
NJ02Miranda19.17,,2012,Petzinger,NJ,Sussex,41.33142,-74.73382,6/1/12,7:06,,0,0,0,0,
NJ02Miranda19.19,,2012,Petzinger,NJ,Sussex,41.25793,-74.70625,5/25/12,10:20,,0,0,0,0,wifl after
NJ02Miranda19.18,,2012,Petzinger,NJ,Sussex,41.27473,-74.77353,5/25/12,6:11,,0,1,0,0,veer
NJ01MirandaSoff20.8,,2012,Petzinger,NJ,Sussex,41.18917,-74.45058,6/6/12,8:09,,0,0,0,0,
NJ00Miranda20.6,,2012,Petzinger,NJ,Sussex,41.11889,-74.50180,6/6/12,5:35,,0,0,0,0,"veer,cawa,blbw"
NJ01Petzinger20.NE.3,,2012,Petzinger,NJ,Sussex,41.16407,-74.44779,6/6/12,8:43,,0,0,0,0,CherryRidge
NJ01MirandaSoff20.10,,2012,Petzinger,NJ,Sussex,41.13870,-74.49830,6/6/12,6:10,,0,1,0,0,"howa,wewa,veer"
NJ01MirandaSoff20.6,,2012,Petzinger,NJ,Sussex,41.13384,-74.45970,6/11/12,6:41,,0,0,0,0,"veer,btnw,blbw"
NJ02Miranda24.NE2,,2012,Petzinger,NJ,Sussex,41.07117,-74.57785,5/14/12,7:23,,0,1,0,0,"eato after, veer, woth, bhvi, wewa"
NJ02Miranda24.15,,2012,Petzinger,NJ,Sussex,41.07248,-74.60583,5/14/12,6:18,,0,0,0,0,
NJ02Miranda24.NE1,,2012,Petzinger,NJ,Sussex,41.05268,-74.62022,5/14/12,5:46,,0,0,0,0,wifl after
NJ09Miranda24.NE.4,,2012,Petzinger,NJ,Sussex,41.08942,-74.58650,5/14/12,6:46,,0,0,0,0,
NJ11Petzinger24.11,,2012,Petzinger,NJ,Sussex,41.08026,-74.69566,5/17/12,8:04,,0,2,0,0,woth
NY99Confer32.10,,2012,Petzinger,NY,Orange,41.22383,-74.22067,6/14/12,7:13,,0,0,0,0,
NY99Confer32.10j,,2012,Petzinger,NY,Orange,41.20659,-74.24067,6/14/12,6:28,,1,0,0,0,
NY99Confer32.10i,,2012,Petzinger,NY,Orange,41.21148,-74.23487,6/14/12,6:48,,2,0,0,0,
NY10Petzinger32.SW.5,,2012,Petzinger,NY,Orange,41.23440,-74.23804,6/14/12,7:36,,0,1,0,0,(ironwood) song like wewa
NY09Miranda32.SW.6,,2012,Petzinger,NY,Orange,41.18676,-74.25716,6/14/12,6:04,,0,1,0,0,
NY12Lowe37.SW.1,NY02W&WS37.07,2012,Jim Lowe,NY,Dutchess,41.65012,-73.70127,6/11/12,6:20,,0,0,0,0,
NY10Lowe37.SW.2,,2012,Jim Lowe,NY,Dutchess,41.65083,-73.68270,6/11/12,6:43,,0,0,0,0,"sounded like an Alder Flycatcher, not a Willow Flycatcher"
NY10Lowe37.SW.3,,2012,Jim Lowe,NY,Dutchess,41.71650,-73.70969,6/11/12,7:43,,0,0,0,0,
NY02W&WS37.19,,2012,Jim Lowe,NY,Dutchess,41.70372,-73.70865,6/11/12,7:20,,0,1,0,0,
NY09Miranda37.SW.5,,2012,Jim Lowe,NY,Dutchess,41.66456,-73.70951,6/11/12,5:51,,0,0,0,0,OT = willows
NY10Lowe52.NW.1,,2012,Jim Lowe,NY,Greene,42.32742,-73.95865,6/6/12,6:18,,0,0,0,0,grassy with scattered trees and shrub edge (savannah?)
nyfegan52.17,,2012,Jim Lowe,NY,Greene,42.29201,-73.95360,6/6/12,6:45,,0,0,0,0,
nyfegan52.18,,2012,Jim Lowe,NY,Greene,42.31198,-74.00792,6/6/12,7:20,,0,0,0,0,poplar or aspen and pine
nyfegan52.19,,2012,Jim Lowe,NY,Greene,42.38026,-74.03381,6/6/12,7:50,,0,1,0,0,
NY10Lowe52.NW.5,,2012,Jim Lowe,NY,Greene,42.39168,-74.02750,6/6/12,8:12,,0,2,0,0,
NY00Young92.3,,2012,Jeff Bolsinger,NY,Jefferson,44.09600,-75.62810,5/30/12,6:28,,0,0,0,0,OT=honeysuckle & cherry. This location looks good and is continuous with 100s of acres of wet shrubland and damp upland woods that support winged warblers.
NY12Bolsinger92.SE.7,NY00Young92.5.1,2012,Jeff Bolsinger,NY,Jefferson,44.11793,-75.60952,5/30/12,8:16,,1,0,0,0,"Acreage reported is of fairly uniform habitat, but is adjacent to an 82 acre timber sale that is loaded with winged warblers (mostly BWWA & hybrids), with more habitat similar to that around this plot on the N & W sides of the timber sale."
NY09Bolsinger92.SE.1,,2012,Jeff Bolsinger,NY,Jefferson,44.12778,-75.58842,5/30/12,9:11,,0,1,1,0,I saw the BWWA less than 2 mins after the survey ended.
NY11Bolsinger92.SE.6,,2012,Jeff Bolsinger,NY,Jefferson,44.05770,-75.56948,5/31/12,7:46,,1,0,0,0,"OT=red maple. Maybe not a hardwood swamp, but this stand has numerous pools of standing water. This stand was thinned about 4 years ago, with red maples and other early successional tree species left behind."
NY00Young92.5.2,,2012,Jeff Bolsinger,NY,Jefferson,44.08920,-75.59180,6/11/12,5:22,,0,0,0,0,Mostly dense successional woods with a solid canopy except for an alder swamp just E of the plot.
NY01Bolsinger4A,,2012,Jeff Bolsinger,NY,Jefferson,44.06457,-75.75041,5/30/12,5:21,,0,0,0,0,Clearcut across field to W looks more appropriate--should move plot next year?
